sku,category,product_name,description,msrp,wholesale_price,options
AB-GR-026,Gears & Drivetrain,Precision Cassette,Lightweight gears & drivetrain for competitive riding,879.33,628.09,"{""colors"": [""gy6789"", ""ti2345"", ""cb8901"", ""or8901""], ""speeds"": ""24""}"
AB-GR-027,Gears & Drivetrain,Precision Chainring,High-quality gears & drivetrain for serious cyclists,274.51,196.08,"{""colors"": [""gr5432"", ""gy6789""], ""speeds"": ""24""}"
AB-GR-028,Gears & Drivetrain,Advanced Derailleur,High-quality gears & drivetrain for serious cyclists,212.49,151.78,"{""colors"": [""gy6789"", ""ti2345""], ""speeds"": ""7""}"
AB-GR-029,Gears & Drivetrain,High-Performance Derailleur,Professional-grade gears & drivetrain with advanced features,915.26,653.76,"{""colors"": [""cb8901"", ""br7654"", ""wh9001"", ""cr4321""], ""speeds"": ""27""}"
AB-GR-030,Gears & Drivetrain,High-Performance Cassette,Lightweight gears & drivetrain for competitive riding,234.65,167.61,"{""colors"": [""sv3456"", ""gr5432"", ""br7654"", ""yl5678"", ""cr4321""], ""speeds"": ""27""}"
AB-GR-031,Gears & Drivetrain,Heavy-Duty Gear,High-quality gears & drivetrain for serious cyclists,697.24,498.03,"{""colors"": [""gy6789"", ""yl5678"", ""or8901"", ""br7654"", ""fg3456""], ""speeds"": ""7""}"
AB-GR-032,Gears & Drivetrain,Lightweight Gear,Durable gears & drivetrain built for performance,906.95,647.82,"{""colors"": [""gy6789"", ""or8901"", ""rd7298""], ""speeds"": ""11""}"
AB-GR-033,Gears & Drivetrain,High-Performance Cassette,Lightweight gears & drivetrain for competitive riding,182.84,130.6,"{""colors"": [""gy6789"", ""sv3456"", ""rd7298"", ""ol4567"", ""bk1798""], ""speeds"": ""21""}"
AB-GR-034,Gears & Drivetrain,High-Performance Shifter,Reliable gears & drivetrain for everyday use,1037.76,741.26,"{""colors"": [""cr4321"", ""gr5432"", ""yl5678"", ""bk1798""], ""speeds"": ""7""}"
AB-GR-035,Gears & Drivetrain,Heavy-Duty Chainring,Durable gears & drivetrain built for performance,280.31,200.22,"{""colors"": [""cr4321"", ""ti2345""], ""speeds"": ""12""}"
AB-GR-036,Gears & Drivetrain,Heavy-Duty Cassette,Durable gears & drivetrain built for performance,528.72,377.66,"{""colors"": [""yl5678"", ""bk1798"", ""ti2345"", ""bl4567"", ""fg3456""], ""speeds"": ""10""}"
AB-GR-037,Gears & Drivetrain,Durable Shifter,High-quality gears & drivetrain for serious cyclists,204.36,145.97,"{""colors"": [""wh9001"", ""yl5678"", ""rd7298"", ""bk1798""], ""speeds"": ""27""}"
AB-GR-038,Gears & Drivetrain,Heavy-Duty Shifter,Lightweight gears & drivetrain for competitive riding,627.2,448.0,"{""colors"": [""gr5432"", ""bk1798"", ""fg3456"", ""gy6789"", ""cb8901""], ""speeds"": ""7""}"
AB-GR-039,Gears & Drivetrain,High-Performance Shifter,Reliable gears & drivetrain for everyday use,793.93,567.09,"{""colors"": [""cr4321"", ""gy6789""], ""speeds"": ""8""}"
AB-GR-040,Gears & Drivetrain,Precision Derailleur,Durable gears & drivetrain built for performance,578.37,413.12,"{""colors"": [""cb8901"", ""gr5432"", ""yl5678""], ""speeds"": ""21""}"
AB-CH-001,Chains,High-Performance Chain,Reliable chains for everyday use,33.32,23.8,{}
AB-CH-002,Chains,Precision Chain,Reliable chains for everyday use,53.66,38.33,{}
AB-CH-003,Chains,Lightweight Link,High-quality chains for serious cyclists,157.0,112.14,{}
AB-CH-004,Chains,Durable Drive,Durable chains built for performance,30.72,21.94,{}
AB-CH-005,Chains,Durable Chain,Professional-grade chains with advanced features,138.26,98.76,{}
AB-CH-006,Chains,Heavy-Duty Link,Durable chains built for performance,64.86,46.33,{}
AB-CH-007,Chains,Advanced Link,Lightweight chains for competitive riding,126.94,90.67,{}
AB-CH-008,Chains,Precision Link,Reliable chains for everyday use,141.08,100.77,{}
AB-CH-009,Chains,Heavy-Duty Chain,Reliable chains for everyday use,165.4,118.14,{}
AB-CH-010,Chains,Lightweight Link,Reliable chains for everyday use,84.07,60.05,{}
AB-CH-011,Chains,High-Performance Drive,High-quality chains for serious cyclists,155.86,111.33,{}
AB-CH-012,Chains,Lightweight Drive,Professional-grade chains with advanced features,63.83,45.59,{}
AB-CH-013,Chains,Advanced Chain,Lightweight chains for competitive riding,73.18,52.27,{}
AB-CH-014,Chains,Heavy-Duty Link,Durable chains built for performance,46.84,33.46,{}
AB-CH-015,Chains,Advanced Link,Reliable chains for everyday use,38.58,27.56,{}
AB-CH-016,Chains,High-Performance Chain,Professional-grade chains with advanced features,36.6,26.14,{}
AB-CH-017,Chains,Lightweight Chain,Reliable chains for everyday use,63.87,45.62,{}
AB-CH-018,Chains,High-Performance Link,Durable chains built for performance,26.61,19.01,{}
AB-CH-019,Chains,Heavy-Duty Chain,Durable chains built for performance,71.85,51.32,{}
AB-CH-020,Chains,Durable Drive,High-quality chains for serious cyclists,44.02,31.44,{}
AB-CH-021,Chains,High-Performance Drive,High-quality chains for serious cyclists,25.07,17.91,{}
AB-CH-022,Chains,Durable Link,Lightweight chains for competitive riding,73.75,52.68,{}
AB-CH-023,Chains,Advanced Link,Professional-grade chains with advanced features,28.67,20.48,{}
AB-CH-024,Chains,Heavy-Duty Chain,High-quality chains for serious cyclists,156.41,111.72,{}
AB-CH-025,Chains,Advanced Drive,Reliable chains for everyday use,171.47,122.48,{}
AB-CH-026,Chains,High-Performance Link,High-quality chains for serious cyclists,27.01,19.29,{}
AB-CH-027,Chains,Precision Link,Professional-grade chains with advanced features,156.6,111.86,{}
AB-CH-028,Chains,Lightweight Link,Professional-grade chains with advanced features,36.5,26.07,{}
AB-CH-029,Chains,High-Performance Link,Reliable chains for everyday use,83.36,59.54,{}
AB-CH-030,Chains,High-Performance Chain,High-quality chains for serious cyclists,131.24,93.74,{}
AB-CH-031,Chains,Durable Link,Professional-grade chains with advanced features,94.93,67.81,{}
AB-CH-032,Chains,Lightweight Link,Durable chains built for performance,64.15,45.82,{}
AB-CH-033,Chains,Heavy-Duty Link,High-quality chains for serious cyclists,107.44,76.74,{}
AB-CH-034,Chains,Advanced Drive,Lightweight chains for competitive riding,38.54,27.53,{}
AB-CH-035,Chains,Advanced Link,High-quality chains for serious cyclists,74.63,53.31,{}
AB-CH-036,Chains,Lightweight Drive,Lightweight chains for competitive riding,90.4,64.57,{}
AB-CH-037,Chains,Precision Link,Professional-grade chains with advanced features,34.33,24.52,{}
AB-CH-038,Chains,Lightweight Link,Durable chains built for performance,47.82,34.16,{}
AB-CH-039,Chains,High-Performance Drive,High-quality chains for serious cyclists,27.38,19.56,{}
AB-CH-040,Chains,High-Performance Link,Durable chains built for performance,118.64,84.74,{}
AB-PD-001,Pedals,High-Performance Platform,Durable pedals built for performance,79.58,56.84,"{""colors"": [""yl5678"", ""or8901""]}"
AB-PD-002,Pedals,Advanced Platform,Lightweight pedals for competitive riding,375.94,268.53,"{""colors"": [""cr4321"", ""bk1798""]}"
AB-PD-003,Pedals,Advanced Platform,Professional-grade pedals with advanced features,105.17,75.12,"{""colors"": [""or8901"", ""bl4567""]}"
AB-PD-004,Pedals,Precision Platform,High-quality pedals for serious cyclists,159.85,114.18,"{""colors"": [""bl4567"", ""sv3456"", ""fg3456""]}"
AB-PD-005,Pedals,Lightweight Platform,Durable pedals built for performance,367.21,262.29,"{""colors"": [""gy6789"", ""ol4567"", ""fg3456"", ""rd7298"", ""gr5432""]}"
AB-PD-006,Pedals,Advanced Pedal,Durable pedals built for performance,390.89,279.21,"{""colors"": [""wh9001"", ""or8901"", ""yl5678""]}"
AB-PD-007,Pedals,High-Performance Pedal,Reliable pedals for everyday use,287.04,205.03,"{""colors"": [""bk1798"", ""br7654"", ""sv3456""]}"
AB-PD-008,Pedals,Durable Platform,Lightweight pedals for competitive riding,114.46,81.76,"{""colors"": [""gr5432"", ""fg3456"", ""rd7298""]}"
AB-PD-009,Pedals,High-Performance Pedal,Durable pedals built for performance,324.06,231.47,"{""colors"": [""wh9001"", ""yl5678"", ""rd7298""]}"
AB-PD-010,Pedals,Heavy-Duty Platform,Lightweight pedals for competitive riding,76.9,54.93,"{""colors"": [""ol4567"", ""ti2345"", ""gy6789"", ""wh9001"", ""bl4567""]}"
AB-PD-011,Pedals,Lightweight Platform,Durable pedals built for performance,115.79,82.71,"{""colors"": [""fg3456"", ""gy6789"", ""or8901"", ""rd7298""]}"
AB-PD-012,Pedals,Lightweight Cleat,Durable pedals built for performance,288.22,205.87,"{""colors"": [""or8901"", ""rd7298"", ""br7654""]}"
AB-PD-013,Pedals,Heavy-Duty Pedal,Professional-grade pedals with advanced features,183.4,131.0,"{""colors"": [""br7654"", ""bl4567"", ""yl5678"", ""cb8901"", ""ti2345""]}"
AB-PD-014,Pedals,High-Performance Platform,Professional-grade pedals with advanced features,59.07,42.19,"{""colors"": [""fg3456"", ""or8901"", ""ti2345"", ""bl4567""]}"
AB-PD-015,Pedals,High-Performance Platform,Durable pedals built for performance,260.75,186.25,"{""colors"": [""wh9001"", ""sv3456""]}"
AB-PD-016,Pedals,Heavy-Duty Pedal,Lightweight pedals for competitive riding,180.74,129.1,"{""colors"": [""cb8901"", ""ti2345"", ""cr4321"", ""br7654""]}"
AB-PD-017,Pedals,Advanced Platform,Reliable pedals for everyday use,58.94,42.1,"{""colors"": [""gr5432"", ""or8901"", ""ti2345"", ""yl5678"", ""rd7298""]}"
AB-PD-018,Pedals,Heavy-Duty Platform,Professional-grade pedals with advanced features,282.13,201.52,"{""colors"": [""br7654"", ""yl5678"", ""gy6789"", ""rd7298"", ""wh9001""]}"
AB-PD-019,Pedals,Advanced Cleat,Durable pedals built for performance,324.73,231.95,"{""colors"": [""yl5678"", ""bk1798""]}"
AB-PD-020,Pedals,High-Performance Pedal,Lightweight pedals for competitive riding,169.97,121.41,"{""colors"": [""br7654"", ""gr5432"", ""cb8901"", ""ol4567""]}"
AB-PD-021,Pedals,Precision Platform,Durable pedals built for performance,280.48,200.34,"{""colors"": [""cr4321"", ""rd7298"", ""sv3456"", ""ti2345"", ""fg3456""]}"
AB-PD-022,Pedals,Heavy-Duty Cleat,Professional-grade pedals with advanced features,89.0,63.57,"{""colors"": [""bk1798"", ""gy6789"", ""gr5432""]}"
AB-PD-023,Pedals,Advanced Pedal,Lightweight pedals for competitive riding,222.99,159.28,"{""colors"": [""gy6789"", ""yl5678""]}"
AB-PD-024,Pedals,Durable Platform,High-quality pedals for serious cyclists,225.68,161.2,"{""colors"": [""wh9001"", ""yl5678"", ""br7654""]}"
AB-PD-025,Pedals,Precision Pedal,Reliable pedals for everyday use,112.06,80.04,"{""colors"": [""cb8901"", ""ti2345"", ""br7654"", ""bl4567""]}"
AB-PD-026,Pedals,Heavy-Duty Platform,Professional-grade pedals with advanced features,380.83,272.02,"{""colors"": [""br7654"", ""wh9001"", ""bl4567"", ""gy6789"", ""ti2345""]}"
AB-PD-027,Pedals,Precision Pedal,High-quality pedals for serious cyclists,65.97,47.12,"{""colors"": [""yl5678"", ""cb8901"", ""wh9001"", ""br7654"", ""rd7298""]}"
AB-PD-028,Pedals,Heavy-Duty Pedal,Lightweight pedals for competitive riding,272.66,194.76,"{""colors"": [""ti2345"", ""gr5432"", ""cb8901"", ""br7654"", ""bk1798""]}"
AB-PD-029,Pedals,Heavy-Duty Cleat,Durable pedals built for performance,411.75,294.11,"{""colors"": [""bl4567"", ""ol4567"", ""bk1798""]}"
AB-PD-030,Pedals,Precision Platform,High-quality pedals for serious cyclists,172.93,123.52,"{""colors"": [""wh9001"", ""or8901"", ""gr5432"", ""rd7298"", ""bl4567""]}"
AB-PD-031,Pedals,Heavy-Duty Cleat,Professional-grade pedals with advanced features,80.28,57.34,"{""colors"": [""cr4321"", ""or8901"", ""gr5432"", ""ti2345"", ""fg3456""]}"
AB-PD-032,Pedals,Heavy-Duty Pedal,Lightweight pedals for competitive riding,154.87,110.62,"{""colors"": [""br7654"", ""ti2345"", ""cb8901"", ""rd7298""]}"
AB-PD-033,Pedals,Advanced Cleat,Reliable pedals for everyday use,79.77,56.98,"{""colors"": [""gy6789"", ""br7654"", ""or8901""]}"
AB-PD-034,Pedals,Precision Cleat,High-quality pedals for serious cyclists,352.86,252.04,"{""colors"": [""cr4321"", ""yl5678"", ""cb8901"", ""rd7298"", ""or8901""]}"
AB-PD-035,Pedals,High-Performance Platform,Durable pedals built for performance,59.82,42.73,"{""colors"": [""ti2345"", ""bl4567"", ""br7654"", ""cr4321"", ""rd7298""]}"
AB-PD-036,Pedals,Durable Cleat,Lightweight pedals for competitive riding,266.11,190.08,"{""colors"": [""wh9001"", ""cr4321"", ""gy6789"", ""gr5432"", ""rd7298""]}"
AB-PD-037,Pedals,Advanced Pedal,Reliable pedals for everyday use,175.48,125.34,"{""colors"": [""gr5432"", ""cb8901"", ""bk1798"", ""sv3456"", ""wh9001""]}"
AB-PD-038,Pedals,Durable Pedal,Lightweight pedals for competitive riding,71.67,51.19,"{""colors"": [""gy6789"", ""ti2345""]}"
AB-PD-039,Pedals,Durable Platform,Reliable pedals for everyday use,146.9,104.93,"{""colors"": [""cr4321"", ""sv3456""]}"
AB-PD-040,Pedals,Heavy-Duty Pedal,Professional-grade pedals with advanced features,190.62,136.16,"{""colors"": [""bk1798"", ""wh9001"", ""or8901"", ""fg3456"", ""gr5432""]}"
AB-ST-001,Seats & Posts,Durable Saddle,Lightweight seats & posts for competitive riding,219.52,156.8,"{""colors"": [""yl5678"", ""ol4567"", ""cr4321"", ""rd7298""]}"
AB-ST-002,Seats & Posts,Lightweight Seat,Reliable seats & posts for everyday use,64.69,46.21,"{""colors"": [""ol4567"", ""ti2345"", ""wh9001"", ""or8901""]}"
AB-ST-003,Seats & Posts,Heavy-Duty Post,High-quality seats & posts for serious cyclists,57.29,40.92,"{""colors"": [""ti2345"", ""gy6789"", ""ol4567""]}"
AB-ST-004,Seats & Posts,High-Performance Post,Durable seats & posts built for performance,311.63,222.59,"{""colors"": [""fg3456"", ""ti2345"", ""br7654"", ""ol4567""]}"
AB-ST-005,Seats & Posts,Precision Saddle,High-quality seats & posts for serious cyclists,51.63,36.88,"{""colors"": [""wh9001"", ""ol4567"", ""bk1798""]}"
AB-ST-006,Seats & Posts,Lightweight Post,Professional-grade seats & posts with advanced features,53.4,38.14,"{""colors"": [""or8901"", ""ol4567"", ""ti2345""]}"
AB-ST-007,Seats & Posts,Lightweight Post,Lightweight seats & posts for competitive riding,55.31,39.51,"{""colors"": [""gy6789"", ""or8901"", ""bk1798""]}"
AB-ST-008,Seats & Posts,Lightweight Seat,Lightweight seats & posts for competitive riding,90.69,64.78,"{""colors"": [""gy6789"", ""bk1798"", ""br7654"", ""cb8901"", ""bl4567""]}"
AB-ST-009,Seats & Posts,Precision Seat,Lightweight seats & posts for competitive riding,326.13,232.95,"{""colors"": [""yl5678"", ""bk1798""]}"
AB-ST-010,Seats & Posts,Advanced Seat,Lightweight seats & posts for competitive riding,242.84,173.46,"{""colors"": [""bk1798"", ""gy6789"", ""or8901"", ""ol4567""]}"
AB-ST-011,Seats & Posts,Durable Post,Lightweight seats & posts for competitive riding,340.94,243.53,"{""colors"": [""fg3456"", ""bk1798"", ""sv3456""]}"
AB-ST-012,Seats & Posts,High-Performance Seat,High-quality seats & posts for serious cyclists,254.23,181.59,"{""colors"": [""br7654"", ""ti2345"", ""or8901"", ""gy6789""]}"
AB-ST-013,Seats & Posts,High-Performance Seat,Durable seats & posts built for performance,341.46,243.9,"{""colors"": [""fg3456"", ""or8901"", ""bk1798"", ""rd7298"", ""gr5432""]}"
AB-ST-014,Seats & Posts,Lightweight Post,Professional-grade seats & posts with advanced features,176.11,125.79,"{""colors"": [""cb8901"", ""ti2345"", ""yl5678""]}"
AB-ST-015,Seats & Posts,Advanced Post,Durable seats & posts built for performance,153.78,109.84,"{""colors"": [""or8901"", ""ol4567"", ""ti2345"", ""cr4321"", ""yl5678""]}"
AB-ST-016,Seats & Posts,Lightweight Saddle,High-quality seats & posts for serious cyclists,239.01,170.72,"{""colors"": [""rd7298"", ""br7654"", ""bl4567"", ""ol4567"", ""cb8901""]}"
AB-ST-017,Seats & Posts,Heavy-Duty Saddle,Lightweight seats & posts for competitive riding,239.02,170.73,"{""colors"": [""bl4567"", ""br7654"", ""sv3456"", ""bk1798""]}"
AB-ST-018,Seats & Posts,Precision Seat,Professional-grade seats & posts with advanced features,122.5,87.5,"{""colors"": [""ol4567"", ""br7654"", ""sv3456""]}"
AB-ST-019,Seats & Posts,Heavy-Duty Seat,Reliable seats & posts for everyday use,126.1,90.07,"{""colors"": [""wh9001"", ""sv3456"", ""bl4567""]}"
AB-ST-020,Seats & Posts,Precision Saddle,High-quality seats & posts for serious cyclists,143.46,102.47,"{""colors"": [""br7654"", ""rd7298"", ""fg3456"", ""sv3456""]}"
AB-ST-021,Seats & Posts,Advanced Post,Lightweight seats & posts for competitive riding,63.84,45.6,"{""colors"": [""ol4567"", ""cr4321"", ""wh9001"", ""br7654"", ""cb8901""]}"
AB-ST-022,Seats & Posts,Heavy-Duty Post,High-quality seats & posts for serious cyclists,215.88,154.2,"{""colors"": [""ti2345"", ""wh9001"", ""bl4567""]}"
AB-ST-023,Seats & Posts,Lightweight Saddle,Reliable seats & posts for everyday use,139.71,99.79,"{""colors"": [""fg3456"", ""ol4567"", ""wh9001"", ""rd7298"", ""ti2345""]}"
AB-ST-024,Seats & Posts,Precision Saddle,Professional-grade seats & posts with advanced features,73.44,52.46,"{""colors"": [""or8901"", ""cr4321"", ""ol4567"", ""bk1798"", ""bl4567""]}"
AB-ST-025,Seats & Posts,Precision Saddle,High-quality seats & posts for serious cyclists,129.75,92.68,"{""colors"": [""yl5678"", ""fg3456"", ""cr4321"", ""or8901""]}"
AB-ST-026,Seats & Posts,Advanced Saddle,Reliable seats & posts for everyday use,74.24,53.03,"{""colors"": [""cr4321"", ""bl4567"", ""rd7298"", ""or8901"", ""fg3456""]}"
AB-ST-027,Seats & Posts,High-Performance Saddle,Durable seats & posts built for performance,321.24,229.46,"{""colors"": [""gy6789"", ""rd7298""]}"
AB-ST-028,Seats & Posts,Advanced Seat,High-quality seats & posts for serious cyclists,342.1,244.36,"{""colors"": [""yl5678"", ""or8901"", ""cr4321"", ""rd7298""]}"
AB-ST-029,Seats & Posts,Heavy-Duty Saddle,Professional-grade seats & posts with advanced features,219.72,156.94,"{""colors"": [""ti2345"", ""fg3456""]}"
AB-ST-030,Seats & Posts,Durable Post,Reliable seats & posts for everyday use,125.55,89.68,"{""colors"": [""fg3456"", ""br7654"", ""yl5678"", ""cr4321""]}"
AB-ST-031,Seats & Posts,Precision Seat,Professional-grade seats & posts with advanced features,295.46,211.04,"{""colors"": [""gy6789"", ""ti2345"", ""bl4567"", ""sv3456"", ""cb8901""]}"
AB-ST-032,Seats & Posts,Advanced Post,Lightweight seats & posts for competitive riding,213.23,152.31,"{""colors"": [""br7654"", ""gr5432"", ""wh9001""]}"
AB-ST-033,Seats & Posts,Durable Seat,Professional-grade seats & posts with advanced features,124.11,88.65,"{""colors"": [""bl4567"", ""wh9001"", ""sv3456"", ""cr4321""]}"
AB-ST-034,Seats & Posts,Durable Saddle,Professional-grade seats & posts with advanced features,142.1,101.5,"{""colors"": [""bk1798"", ""cr4321""]}"
AB-ST-035,Seats & Posts,Durable Post,Durable seats & posts built for performance,116.83,83.45,"{""colors"": [""sv3456"", ""wh9001"", ""fg3456"", ""bk1798"", ""yl5678""]}"
AB-ST-036,Seats & Posts,Advanced Saddle,High-quality seats & posts for serious cyclists,259.63,185.45,"{""colors"": [""gy6789"", ""gr5432""]}"
AB-ST-037,Seats & Posts,Advanced Post,Professional-grade seats & posts with advanced features,58.52,41.8,"{""colors"": [""yl5678"", ""gr5432"", ""ol4567""]}"
AB-ST-038,Seats & Posts,Advanced Post,Lightweight seats & posts for competitive riding,304.14,217.24,"{""colors"": [""wh9001"", ""yl5678"", ""sv3456""]}"
AB-ST-039,Seats & Posts,Lightweight Post,Professional-grade seats & posts with advanced features,127.26,90.9,"{""colors"": [""ol4567"", ""or8901"", ""wh9001"", ""cr4321"", ""bk1798""]}"
AB-ST-040,Seats & Posts,Lightweight Saddle,High-quality seats & posts for serious cyclists,162.55,116.11,"{""colors"": [""ti2345"", ""sv3456"", ""or8901"", ""cb8901""]}"
AB-CP-001,Components,Precision Kit,Lightweight components for competitive riding,559.68,399.77,"{""colors"": [""fg3456"", ""gy6789"", ""br7654"", ""or8901"", ""rd7298""]}"
AB-CP-002,Components,Durable Part,Lightweight components for competitive riding,167.15,119.39,"{""colors"": [""fg3456"", ""sv3456"", ""ol4567""]}"
AB-CP-003,Components,Advanced Component,High-quality components for serious cyclists,165.51,118.22,"{""colors"": [""sv3456"", ""yl5678"", ""wh9001""]}"
